id,name,popularity,duration_ms,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,fav
7Lq7lV5MVDduhkRmqP9W4s,"An der schönen blauen Donau, Walzer, Op. 314",25,654107,0.269,0.0833,2,-18.492,1,0.0347,0.973,0.908,0.0673,0.106,94.013,0
4vircrVSGNJsFavtLUF29K,Dichter und Bauer: Ouvertüre,25,641453,0.233,0.131,2,-15.626,1,0.0411,0.947,0.928,0.0903,0.1,149.727,0
4c2QQx5DLH7jh4pO2DWZNW,In Saus und Braus,25,121000,0.634,0.402,5,-12.934,1,0.0347,0.938,0.66,0.21,0.949,84.487,0
5Sc05HxzSAEKPSkwaXSmQ9,"Ohne Sorgen, Polka schnell, Op. 271",25,113933,0.4,0.547,0,-12.044,1,0.0467,0.891,0.63,0.0663,0.857,166.178,0
4tV2GAiMdElyGG9Koz3sQd,"Kaiserwalzer, Op. 437",25,783960,0.19,0.06,0,-18.481,1,0.0371,0.973,0.875,0.154,0.0747,179.934,0
2JiapUhhbwvqJzA8WmNV4N,"Venetianer-Galopp, Op. 74",25,122920,0.559,0.336,11,-16.448,1,0.0457,0.739,0.248,0.115,0.645,79.348,0
55VqxXi21UxYikKbrMXv54,Neujahrsgruß / New Year's Address / Allocution du Nouvel An,21,217360,0.711,0.0983,1,-28.235,1,0.899,0.778,0,0.62,0.359,111.518,0
1aDvlKtvTA8SJqBbGL7Nyw,"Bad'ner Mad'ln, Walzer, Op. 257",24,496307,0.345,0.135,2,-16.442,1,0.0313,0.957,0.878,0.0927,0.249,97.238,0
731HF4LtmtLXg5uBmrZU2R,"Margherita-Polka, Op. 244",24,199067,0.435,0.164,9,-17.914,1,0.0399,0.967,0.858,0.182,0.755,174.336,0
20X3HiWyrMgsLMQYxdeWap,"Im Krapfenwald'l, Polka française, Op. 336",23,251907,0.503,0.147,11,-20.073,1,0.0545,0.961,0.473,0.0852,0.447,89.08,0
3pFONpfEqLegAj6klDDQFM,"Stürmisch in Lieb' und Tanz, Polka schnell, Op. 393",23,135413,0.391,0.45,5,-14.744,1,0.0587,0.901,0.379,0.0793,0.609,170.232,0
1rPAhbzCFmEKI1CwWz8L30,"Furioso-Polka, Op. 260",23,142320,0.386,0.602,11,-13.88,1,0.0658,0.873,0.919,0.0744,0.406,167.765,0
2jR8DJ2Fw4zajCym6cjiik,Doubt (2021 Remaster),14,73367,0.416,0.904,9,-5.447,1,0.0915,6.82E-05,1.77E-06,0.09,0.344,111.117,0
2QRua8VZhbsHs5rPqXUxL6,"Boom, Roasted (2021 Remaster)",13,86615,0.395,0.833,0,-5.3,0,0.178,0.00109,0,0.482,0.567,108.573,0
7zXnceW3kadhsi095get1f,"Mt. Chill, You're Climbin' (2021 Remaster)",12,52535,0.351,0.877,4,-6.508,1,0.0513,8.83E-06,0.627,0.739,0.247,108.519,0
3LglxOQujArGqNayVJfQxd,Contour (2021 Remaster),11,137063,0.347,0.842,2,-6.347,1,0.0896,0.000101,0,0.154,0.207,104.778,0
0CxuwJN14HAmT719aiTq4G,Mad Nice (2021 Remaster),11,55052,0.149,0.697,4,-6.528,1,0.0545,9.64E-06,0.459,0.163,0.312,151.828,0
38p68a1uPsCjLp0t4nJ4HC,61 Penn (2021 Remaster),11,146852,0.321,0.888,11,-5.297,1,0.151,0.000344,0,0.293,0.613,100.407,0
1jwmYI1kdJGRfbwrHP8eqh,Through Being Crucial (2021 Remaster),12,123799,0.369,0.773,1,-5.416,1,0.0512,0.000171,0,0.33,0.417,104.969,0
2kCQ6uef9ZZPttWLsoJqP9,On Leaving (2021 Remaster),11,199466,0.243,0.828,4,-5.836,1,0.138,0.000251,1.23E-06,0.0653,0.193,197.558,0
5uFXoQPmuYVkwC8fgEt44Y,"Small, Bent and Ugly (2021 Remaster)",10,200081,0.359,0.808,4,-5.805,1,0.083,0.000484,0,0.145,0.494,107.654,0
6K2Cn9xFxBipDdruwokCrN,Give 'Em The Howard (2021 Remaster),11,156423,0.293,0.806,7,-5.68,1,0.103,0.000413,1.45E-06,0.156,0.319,88.083,0
44TQw8dhlpKRJ1KSzcHp1g,New Year 2021 - New Year's Remix,0,198295,0.556,0.189,9,-19.678,1,0.47,0.0982,0.611,0.0979,0.738,150.022,0
2N8WwILWSsRKcQLqD53HTE,"January 6th, 2021 (5 Years)",0,170707,0.716,0.545,1,-12.623,0,0.418,0.547,0,0.294,0.528,110.165,0
49LyqNrsQ1YgUfii4okjrq,Radio Merry Christmas 2021 - Happy New Year,0,217696,0.785,0.259,6,-20.523,0,0.0866,0.287,0.754,0.111,0.46,120.007,0
1UgdgRxSP6hSfotcZmgXnn,Classic 2021,0,108019,0.713,0.0293,8,-20.064,1,0.0977,0.99,0.946,0.112,0.126,80.004,0
4UcyhbrIxdnDu2PDq75Q1M,Easy Moods for 2021,1,113685,0.558,0.0292,3,-20.008,1,0.0833,0.99,0.95,0.103,0.0657,76.514,0
6vABSGD0Km01t50bb8MOCK,Thrilling Ambience for 2021,0,109412,0.704,0.0317,3,-20.579,1,0.0874,0.988,0.96,0.1,0.0658,81.721,0
7lPN2DXiMsVn7XUKtOW1CS,drivers license,99,242014,0.585,0.436,10,-8.761,1,0.0601,0.721,1.31E-05,0.105,0.132,143.874,0
2pPO9YecZimmuVQfIzfV6U,Wasted Love (feat. Lagique),86,139563,0.734,0.855,6,-4.578,0,0.135,0.0821,4.73E-06,0.0901,0.54,121.955,0
3cBsEDNhFI9E82vPj3kvi3,Wasted On You,81,178520,0.505,0.657,11,-5.24,0,0.0318,0.373,0.00107,0.126,0.252,196,0
3promGTTwsn1N5D6RzaFMV,I'm not Pretty,80,118400,0.71,0.525,2,-6.477,1,0.311,0.0827,0,0.0661,0.903,75.171,0
0uRrG2jRR5tuifsYIJHEao,Sand In My Boots,80,202133,0.403,0.537,3,-6.628,1,0.031,0.59,0,0.112,0.414,69.877,0
4NexTaCZZ7Ehnf03A6SVjt,Dandelion,78,140012,0.8,0.66,0,-4.903,1,0.158,0.158,0.02,0.14,0.634,117.923,0
2sX7lJXsOYGP1Us6CqM9t1,Little Bit of Love,78,226268,0.689,0.706,1,-4.48,0,0.0312,0.0833,0,0.105,0.623,106.52,0
5OELUCYgOHKFAvCERnAvfS,More Than My Hometown,78,216573,0.62,0.869,6,-5.479,1,0.0462,0.615,0,0.131,0.597,126.019,0
0mKnuxVkPi5h0kuvZl44VM,Cover Me Up,77,293707,0.549,0.44,7,-8.192,1,0.0264,0.232,7.37E-06,0.107,0.214,128.01,0
709F3MwiVvLD0LQXeKs5Cz,Vibez,77,163127,0.635,0.659,7,-7.499,1,0.116,0.242,0.0285,0.105,0.34,96.855,0
4obHzpwGrjoTuZh2DItEMZ,7 Summers,77,210507,0.466,0.786,0,-5.13,1,0.0328,0.417,6.10E-05,0.125,0.571,203.903,0
4Xr6BbSSu5HhImp8vfxMbg,On It,70,205000,0.422,0.377,1,-6.7,0,0.0376,0.315,0,0.107,0.227,128.441,0
0sKEilrw1GrBlG6qsTCrP4,865,76,190680,0.532,0.584,8,-5.254,1,0.0248,0.723,0,0.101,0.367,88.003,0
4O3sAZoZDIhNRcfHNuU4Ps,"Venere e Marte (feat. Marco Mengoni, Frah Quintale)",75,222047,0.737,0.726,10,-5.52,1,0.0618,0.0261,0,0.111,0.564,119.991,0
1MX19fnaW1OUQoglWTYaOo,Dangerous,74,147893,0.635,0.772,7,-4.825,1,0.0279,0.216,0,0.285,0.948,119.017,0
075qcpR3BnxD5CWUIx1HTr,This Bar,75,185280,0.553,0.884,2,-5.306,1,0.0771,0.0921,0.00033,0.0463,0.248,110.074,0
3kYw4YSlbfHcfAI81suXcC,Persona Ideal,3,282293,0.453,0.716,2,-5.534,0,0.0314,0.344,0,0.135,0.875,97.113,0
5Sv2X88D9OK7QuyyJBSXJs,GLAD THIS YEAR IS OVER,0,208340,0.666,0.551,5,-14.12,1,0.128,0.793,0.962,0.0967,0.638,160.214,0
2qq20YVxBY8LynIsZfu2FZ,Sumptuous Backdrops for New Years Resolutions,0,118329,0.644,0.0194,2,-18.841,0,0.124,0.991,0.92,0.103,0.0892,100.625,0
64SCQtbRtmO28ks1QhS3w5,Warning,74,156747,0.633,0.664,10,-5.037,1,0.0294,0.46,0,0.108,0.268,115.058,0
42lqBjPYlmL1EXpMDXvhSN,Somebody’s Problem,74,161773,0.658,0.538,5,-7.676,1,0.0289,0.657,0,0.123,0.62,136.967,0
2YjkalYiseRDPYjpzLu8Vl,Lonely,73,119719,0.931,0.45,9,-7.598,0,0.184,0.416,0.00119,0.0953,0.966,98.004,0
3YL8gAxbhtfL6hO188icA7,Clase Social,2,274039,0.692,0.859,9,-5.449,1,0.0368,0.276,5.40E-05,0.104,0.904,103.622,0
5yfVBjU4tFSn6rPFbx5uPR,Anhelo,4,245017,0.741,0.811,8,-5.39,1,0.0429,0.369,0,0.136,0.781,91.09,0
2zdHRQTOBDk8mM8xBzziFh,Todo o Nada,67,159704,0.648,0.795,4,-5.188,1,0.21,0.37,0,0.133,0.1,85.236,0
6P6BoBLQicL8mQYYotouh8,Puerto Rico - Remix,49,310047,0.776,0.955,1,-1.005,1,0.0856,0.146,1.85E-06,0.341,0.885,116.905,0
4h4ZykphGhv6HoomNndhm3,Tata,68,165500,0.722,0.705,0,-6.753,0,0.148,0.793,1.44E-05,0.339,0.447,139.998,0
4GUsd0fPzQHRY64n2wJJil,Pepa & Palo - Remix,47,291736,0.865,0.914,2,-3.105,1,0.0735,0.00713,0.027,0.273,0.962,112.077,0
3yaBstYCoYIfiQbAxTAxcT,Nena Buena,65,164494,0.705,0.703,6,-6.323,0,0.06,0.333,1.67E-06,0.201,0.144,88.922,0
6BFkiR2zXUC8JB2Kt4oknR,Mírame,60,177690,0.44,0.807,5,-4.27,0,0.172,0.307,0,0.147,0.724,160.041,0
7oySelE0Cb5q1TBBSPZJT2,Si Me Tomo una Cerveza - Remix,72,237522,0.634,0.711,1,-5.066,0,0.0406,0.249,0,0.0686,0.726,84.909,0
6l0ClSGxF3VwZIvxseYERY,No Te Imaginas,59,206869,0.528,0.825,4,-6.079,1,0.0545,0.15,0.0009,0.187,0.752,144.971,0
3tQpxKcHeOieuDTfb2HBsn,Modish Ambiance for New Years Resolutions,0,146471,0.601,0.00936,5,-20.216,1,0.0815,0.977,0.914,0.0981,0.0593,74.362,0
0uAW2j0sLBHVr3Gs9IGIqf,我不如,47,216000,0.668,0.398,0,-6.971,1,0.0294,0.734,0,0.108,0.538,127.809,0
1KkNym3ktqbrXvdg9vQTyJ,Ghetto Santa,47,222000,0.649,0.796,7,-6.518,0,0.202,0.236,0,0.133,0.561,150.012,0
1jrQFSvutJhrIWjFK3uicQ,Tsigalko,47,131924,0.743,0.688,6,-11.27,0,0.131,0.379,1.40E-06,0.11,0.579,138.254,0
2qiurhxYaC2RAhBySKI2ny,Sta Kokkina,47,192437,0.675,0.52,11,-11.62,0,0.134,0.0737,0,0.512,0.725,92.033,0
04YCVAIGdCqquDHPnRkqC4,Good To Goodbye (feat. Clara Mae),63,184107,0.747,0.443,4,-7.307,1,0.0392,0.116,0,0.357,0.399,120.12,0
7AQFhodzN09DtXGiIDtFrd,247,63,198500,0.714,0.447,7,-5.698,1,0.208,0.733,0,0.0911,0.571,93.05,0
3svle4JD98qjX8WVADVEMA,Ett Minutt,52,174572,0.653,0.194,7,-12.232,1,0.0428,0.9,0,0.0785,0.437,149.588,0
2k6bBYA3qx3UJh6PsOq8R4,Cuando Bebe,70,206750,0.736,0.639,6,-7.465,1,0.0885,0.181,7.35E-05,0.18,0.698,180.07,0
0v9SY2YEbdtp2LMVFLIZvL,Rebelde,60,214369,0.879,0.638,0,-4.351,0,0.161,0.124,3.02E-05,0.0773,0.59,103.023,0
1iFGzZThVz7rYr2uqaTffV,Derinden / bazen hayat çok kötü gidiyor ve ben onu nasıl anlatacağımı bilemiyorum,64,185538,0.668,0.218,11,-13.131,0,0.0478,0.818,0.0012,0.109,0.0396,129.744,0
1p9dxTMtG4gZpLp7yzvT54,Eté 90,72,192613,0.649,0.618,9,-7.691,1,0.0779,0.0215,1.16E-06,0.0911,0.381,92.02,0
0xu6C4vGdyVynJVbeBD8EL,RIRI,46,190956,0.832,0.597,11,-4.144,1,0.409,0.0647,1.29E-05,0.122,0.611,169.912,0
6JheR1ZMJyEJpFedDY1qme,Desde Que Te Vi,65,171789,0.838,0.594,1,-7.173,0,0.204,0.305,0,0.104,0.687,94.993,0
6KMkEX692kOyqJ7WuPhRab,Break My Heart,69,179856,0.653,0.763,9,-5.137,0,0.0719,0.00701,0,0.137,0.642,159.02,0
6eS66pycu91zUl7v2kuU6q,Tu vois comment ?,66,166053,0.854,0.664,11,-7.386,0,0.117,0.22,0,0.0868,0.553,122.052,0
3ZRw1gntaXnjXJnDQHYLJe,Sourire de millionaire,61,212747,0.808,0.629,10,-8.568,0,0.511,0.309,0,0.136,0.595,108.705,0
3kOi5KZTcCOdqFlUjF9CDZ,Neon Eyes,70,226147,0.576,0.843,11,-5.26,0,0.029,0.0214,8.04E-05,0.157,0.628,126.009,0
5D7PM5yNiHKnU85Y055vvb,"Rednecks, Red Letters, Red Dirt",70,185133,0.554,0.752,6,-4.286,1,0.0249,0.16,1.40E-06,0.122,0.616,140.042,0
5NhcE6cuJjVYyVEKp97zOt,More Surprised Than Me,69,157440,0.516,0.748,6,-6.049,1,0.0289,0.241,0,0.123,0.433,85.004,0
1AGXmKhp5H6d1B2OwZwQdQ,Silverado For Sale,69,224920,0.591,0.778,0,-5.927,1,0.0292,0.165,0,0.115,0.386,137.956,0
3zOecW3ygo5tcw2Hkwwcpe,Fatinitza-Marsch,19,184987,0.662,0.401,7,-13.296,1,0.0388,0.941,0.905,0.288,0.669,117.287,0
5gyyWNUlKTstSuUYKwUXKi,"Neue Melodien-Quadrille, Op. 254",16,254360,0.49,0.311,10,-16.749,1,0.0453,0.915,0.835,0.171,0.421,123.434,0
0eDJgjRXQ3bnPanNoYKufe,"Frühlingsstimmen, Walzer, Op. 410",18,459053,0.219,0.0855,0,-19.703,0,0.0404,0.974,0.922,0.355,0.156,171.849,0
4pTeHeVnu6AxRrl4tP743L,"Radetzky-Marsch, Op. 228",16,193307,0.642,0.391,9,-13.798,1,0.0324,0.94,0.943,0.0696,0.711,101.38,0
0D4zauIrflEkl0VGCpVVlz,"Kaiserwalzer, Op. 437",16,783960,0.19,0.06,0,-18.481,1,0.0371,0.973,0.875,0.154,0.0747,179.934,0
063pLS4e0abPtec8b2F3C2,"Niko-Polka, Op. 228",17,184413,0.5,0.339,7,-16.881,0,0.0497,0.942,0.914,0.111,0.272,81.163,0
4B8ttRICv8sbtzMOCkeX3K,"Schallwellen, Walzer, Op. 148",17,670947,0.316,0.108,0,-18.232,1,0.0375,0.936,0.859,0.0785,0.188,101.673,0
1revociKLpHxfUT9iwKFqt,"An der schönen blauen Donau, Walzer, Op. 314",19,654107,0.269,0.0833,2,-18.492,1,0.0347,0.973,0.908,0.0673,0.106,94.013,0
1qbHPLkLqTbtfjWbo2PREG,Grubenlichter-Walzer,16,460707,0.293,0.161,5,-16.573,1,0.0324,0.952,0.926,0.0477,0.209,97.923,0
3NaehZPsTEaAoan2INg3Y5,"Ohne Sorgen, Polka schnell, Op. 271",16,113933,0.4,0.547,0,-12.044,1,0.0467,0.891,0.63,0.0663,0.857,166.178,0
0jHwqJA1CHoDbVw7018HV1,In Saus und Braus,16,121000,0.634,0.402,5,-12.934,1,0.0347,0.938,0.66,0.21,0.949,84.487,0
0pERBp1hRAE0eo2bmWyXuB,"Bad'ner Mad'ln, Walzer, Op. 257",16,496307,0.345,0.135,2,-16.442,1,0.0313,0.957,0.878,0.0927,0.249,97.238,0
2FnMWq4ecLKlNTVadxMDC4,Dichter und Bauer: Ouvertüre,16,641453,0.233,0.131,2,-15.626,1,0.0411,0.947,0.928,0.0903,0.1,149.727,0
3A7x5XePra2FcHLOJyxbJs,Neujahrsgruß / New Year's Address / Allocution du Nouvel An,12,217360,0.711,0.0983,1,-28.235,1,0.899,0.778,0,0.62,0.359,111.518,0
2egPW26d2onqR85q4sZMiD,"Venetianer-Galopp, Op. 74",15,122920,0.559,0.336,11,-16.448,1,0.0457,0.739,0.248,0.115,0.645,79.348,0
5KvobRwdynN9WZw3ufGL8t,"Im Krapfenwald'l, Polka française, Op. 336",15,251907,0.503,0.147,11,-20.073,1,0.0545,0.961,0.473,0.0852,0.447,89.08,0
1gIxn4O4ENqjuTysDEcrXo,"Margherita-Polka, Op. 244",15,199067,0.435,0.164,9,-17.914,1,0.0399,0.967,0.858,0.182,0.755,174.336,0
4Efk7UeWEArXilUt0xy0kU,"Stürmisch in Lieb' und Tanz, Polka schnell, Op. 393",14,135413,0.391,0.45,5,-14.744,1,0.0587,0.901,0.379,0.0793,0.609,170.232,0
4oC1EZuSXULda2lupoZy8l,"Furioso-Polka, Op. 260",14,142320,0.386,0.602,11,-13.88,1,0.0658,0.873,0.919,0.0744,0.406,167.765,0
6sGeBxS4PIEtZdWpgdnitV,Lemon Tree,72,196456,0.66,0.81,5,-5.938,0,0.058,0.022,1.40E-06,0.0837,0.59,125.085,0
32PwKptR5PhpP4Gxv8Lvps,Sword from the Stone,67,201720,0.618,0.457,0,-9.326,0,0.0352,0.594,4.86E-05,0.136,0.447,79.942,0
2UD1csihq8aPrpM69C2XrW,HIGHWAY (feat. ELIF),67,164062,0.618,0.48,9,-10.135,0,0.0353,0.51,5.94E-05,0.111,0.386,144.97,0
0K2ZrTaUG0L37IfV9Ry5D7,Bieber Bass,49,77401,0.665,0.299,11,-12.584,0,0.0257,0.0194,0.187,0.0881,0.442,145.963,0
2SWIO6N4Vti865Qd6m3neU,Beastles Bass,49,115409,0.69,0.944,7,-10.038,1,0.136,0.0382,0.881,0.0815,0.715,199.955,0
3qjfYGAMnS7Zam5CFPC9Tl,Grande Bass,49,89208,0.781,0.743,8,-9.414,1,0.0787,6.67E-05,0.909,0.0547,0.918,139.969,0
7LSlA4HRXqhJJeQjq3Hm4R,Master Coming,62,228258,0.676,0.946,7,-3.181,1,0.237,0.281,0.639,0.0454,0.519,82.464,0
0KvKs516V9gJZjFc6ZITyz,HÖRRÖDU!,61,175357,0.761,0.742,9,-6.123,1,0.194,0.0397,0,0.1,0.703,140.084,0
2KuDGL8EuSDMJ0cHjgHnkp,ANIMAL,58,213000,0.487,0.7,2,-7.357,1,0.0718,0.0425,9.51E-06,0.113,0.0372,119.11,0
2TVLrMHi3l7vIiSTCYkUaR,Logical Brain - Year 3000 Mix,0,216705,0.745,0.732,9,-11.286,1,0.0759,0.0833,0.928,0.0691,0.954,125.004,0
4zjL6yZ8lqhkzI7q9fNoEy,Happy New Year 2021,0,189231,0.853,0.83,11,-3.021,1,0.0653,0.0668,0,0.124,0.368,103.926,0
2UAPgsgsGTAXo9CA5ysHng,Happy New Year 2021,0,425824,0.767,0.125,4,-21.456,0,0.0651,0.217,0.638,0.0642,0.039,120.018,0
5Dlxek0h7kBbjh5Xon1OZj,Romantic 2021,0,121765,0.551,0.0319,5,-19.721,1,0.229,0.99,0.937,0.0926,0.148,208.891,0
4iGIeGBM5H9TNdxgPtSJtV,Background for 2021,0,108019,0.784,0.0262,8,-20.041,1,0.104,0.991,0.876,0.0894,0.11,79.987,0
6k3j599fOIByCGXevGlyBy,Majestic Ambience for 2021,0,108019,0.754,0.0211,5,-20.487,1,0.105,0.98,0.921,0.0892,0.107,79.997,0
2HBcHNKPD0uNVQtni60A1A,Jazz Piano Soundtrack for 2021,0,116843,0.748,0.0455,7,-19.691,1,0.132,0.987,0.957,0.117,0.0396,74.126,0
4bJbGzj2OTLxcf7pWqtAEf,Pulsating Jazz Piano Solo - Vibe for 2021,0,130961,0.815,0.0394,1,-19.919,1,0.437,0.98,0.955,0.0821,0.128,133.318,0
3LMa8hGPhg9ibJKJyA5qD5,Friendly New Years Resolutions,0,123623,0.672,0.0245,10,-20.383,0,0.118,0.987,0.918,0.0922,0.108,131.205,0
6Ey75F5meyxautBtNTlTdx,Lovely New Years Resolutions,0,118422,0.773,0.0399,7,-21.085,0,0.249,0.986,0.929,0.0918,0.112,73.028,0
70uX4beGHc1nQikXveOknp,Mala Costumbre,84,230728,0.823,0.772,0,-4.935,1,0.0591,0.243,0,0.118,0.582,96.001,0
3OXxCquI8i14EigwILaLx9,Animal,79,203687,0.718,0.805,6,-4.408,0,0.16,0.272,0.00248,0.127,0.697,179.978,0
0aQi1JGO1oKWEmKGfvf8TF,LA CANZONE NOSTRA ⟁ (con BLANCO & Salmo),77,237614,0.656,0.678,5,-6.851,0,0.0507,0.12,1.86E-05,0.147,0.166,129.871,0
6Vq4C9POoxhfIyoJ4YfJA2,If You're Over Me,7,189000,0.631,0.853,8,-4.514,1,0.0912,0.0622,0,0.0603,0.614,103.834,0
2etHQJxIbV0soyPhelVs9Y,Best Friend (feat. Doja Cat),90,155884,0.84,0.766,4,-4.12,1,0.136,0.00302,3.61E-06,0.0684,0.402,94.018,0
5e4LM5PDIDs5gBX01Cg7dX,Understated New Years Resolutions,0,146471,0.607,0.0135,5,-20.022,0,0.322,0.983,0.875,0.11,0.121,175.054,0
0iowG6Tg0cxr0W0XRluZ57,Easy New Years Resolutions,0,116843,0.732,0.0304,10,-20.222,1,0.306,0.986,0.933,0.107,0.0398,74.414,0
0baTSZ6tf3qqhDH10zJUbl,Relaxing Moods for New Years Resolutions,0,151580,0.692,0.0149,5,-21.11,1,0.182,0.99,0.969,0.108,0.0393,98.775,0
5u48SSdUPwvUTxKxVny0Cd,Majestic Ambience for New Years Resolutions,0,123437,0.662,0.019,0,-20.615,1,0.26,0.985,0.954,0.103,0.0751,101.584,0
3zwMVvkBe2qIKDObWgXw4N,right where you left me - bonus track,73,245027,0.581,0.619,10,-6.524,1,0.0282,0.769,0.000106,0.117,0.645,137.915,0
71CIZGbBZR71GfQFB8c2xU,Los Bo,71,239120,0.788,0.711,4,-5.317,0,0.0674,0.43,0.000383,0.242,0.679,124.922,0
3PvBYnxGQIFlywSYZ70nQ7,If You're Over Me,12,189000,0.631,0.853,8,-4.514,1,0.0912,0.0622,0,0.0603,0.614,103.834,0
1Ie9lRC5qMuzigUQLIvJEu,Yo No Me Voy Acostar,50,198600,0.837,0.707,9,-4.747,1,0.068,0.00269,0.316,0.287,0.736,99.932,0
6MXtWx5mWkj8XJaEqouzCW,Te Quiero X Eso,64,210000,0.846,0.849,11,-2.53,1,0.0634,0.196,0,0.183,0.915,143.993,0
5pSEse8fr1opKtKge6QOkJ,Budeme tam,50,224000,0.878,0.872,8,-4.905,1,0.278,0.324,0,0.199,0.551,136.026,0
4ckh5VN2HYQ8TzS51Nh7ol,俏郎君,60,280822,0.611,0.411,11,-7.278,1,0.036,0.633,0,0.116,0.391,123.728,0
4Bzee1IYWlqVHKdksLjGeo,Morocco,55,191996,0.889,0.557,10,-8.795,1,0.418,0.21,0,0.177,0.438,140.007,0
6WvRMC4Y7carQsAbKa7GVW,If You're Over Me,6,189000,0.631,0.853,8,-4.514,1,0.0912,0.0622,0,0.0603,0.614,103.834,0
7F7YjnfAIyld9CzgNYzmjY,Debonair Backdrops for New Years Resolutions,0,118329,0.587,0.0125,3,-21.484,1,0.0946,0.986,0.835,0.0949,0.066,208.396,0
7BYldvbNe0UhEbTmPwXRdR,Stylish Moods for New Years Resolutions,0,146471,0.682,0.018,8,-21.443,1,0.427,0.988,0.909,0.115,0.141,133.335,0
7KxUs7KV27SgLRBkZOvCUk,Nyakoi den,37,163783,0.744,0.596,4,-5.392,0,0.0912,0.217,1.66E-06,0.0801,0.349,180.026,0
7N3wvzODtdgFlwfyPldWiW,Dance You Off,56,162000,0.917,0.785,2,-5.244,1,0.083,0.01,4.26E-06,0.0427,0.796,125.01,0
5ykyiyN3DwPgMjwdFvT7zW,MANSORY,66,245115,0.907,0.649,8,-6.479,1,0.234,0.0982,0,0.0786,0.561,94.99,0
4Tw9rv6Lwnnk5VgYZWUzGG,Sunrise & Sunset,2,210919,0.128,0.0848,4,-19.257,1,0.0321,0.893,0.895,0.114,0.0715,75.816,0
6vhoitfwQmPkSqXEDfnpeZ,Deep Shadow,2,199121,0.298,0.218,4,-12.659,1,0.0385,0.782,0.916,0.0925,0.0398,154.516,0
4dxWDDEkFq9VqsAcIM0IpT,Onbezonnen,59,167435,0.72,0.554,4,-10.856,0,0.295,0.802,0.00636,0.165,0.342,121.996,0
3So2n7RyGj7CXbELWMElUd,Heb Ik Dat Gezegd?,58,161169,0.651,0.7,5,-9.138,0,0.215,0.429,3.43E-05,0.263,0.662,171.905,0
6bmnCmyqpoXZNakiiTx7cb,Booska 77,64,173061,0.75,0.666,6,-6.983,1,0.553,0.307,0,0.0903,0.621,73.219,0
51ryhYwXfP7vv3A9RORmQ9,WW2,66,201983,0.767,0.651,11,-8.194,0,0.388,0.412,9.89E-06,0.234,0.733,145.149,0
5g8sUsy12n5s1U7DcZuyHn,Notorious,62,200451,0.51,0.877,5,-3.083,0,0.333,0.163,0,0.912,0.869,108.317,0
2m7m1EMhMP02OhBZOWkdUV,SUICIDE DOORS,64,187280,0.835,0.42,8,-8.508,1,0.495,0.543,3.52E-06,0.126,0.344,139.997,0
3MpTx48PT6OShUkouijxbE,Betrunken,46,122518,0.554,0.629,9,-10.139,0,0.379,0.308,0,0.188,0.409,140.792,0
1mXxolyhAm7eP91K48L57k,Samahan Mo Ako,66,212977,0.663,0.442,5,-12.106,1,0.0874,0.477,2.51E-06,0.179,0.649,79.973,0
6Lbjxx91XY7NsqU5oY1zjI,Artistic 2021,3,116843,0.809,0.0329,2,-19.457,0,0.058,0.99,0.92,0.107,0.147,73.925,0
5pEJyPwDyv8lid00I8s7B9,Spirited Moods for 2021,0,141642,0.643,0.00702,8,-21.66,1,0.191,0.986,0.897,0.109,0.108,96.212,0
7d9mK5mf9BrqIShOa9XGQw,Funky Backdrops for 2021,0,125295,0.824,0.0238,9,-20.454,1,0.138,0.987,0.81,0.13,0.0895,137.852,0
6BWaZ0WuhSbyo2neCj8lr3,Wicked New Years Resolutions,0,148422,0.651,0.0118,0,-20.89,1,0.182,0.989,0.918,0.126,0.0368,77.383,0
724BQpxZkHcMzltHy7YopH,2002,0,186683,0.62,0.652,4,-4.86,1,0.107,0.0854,0.000159,0.0546,0.589,192.194,0
3Ofmpyhv5UAQ70mENzB277,Astronaut In The Ocean,98,132780,0.778,0.695,4,-6.865,0,0.0913,0.175,0,0.15,0.472,149.996,0
06XQvnJb53SUYmlWIhUXUi,怪物,82,206000,0.627,0.824,1,-3.419,1,0.118,0.0699,6.57E-05,0.31,0.774,169.935,0
6MCjmGYlw6mQVWRFVgBRvB,夜に駆ける,78,258840,0.663,0.871,8,-5.287,1,0.03,0.00299,1.80E-06,0.337,0.826,130.025,0
1zd35Y44Blc1CwwVbW3Qnk,群青,77,248027,0.725,0.853,10,-3.193,1,0.0516,0.305,0,0.115,0.707,134.991,0
465JzFiajJO59sUrDFsxdC,アンコール,77,271440,0.682,0.669,2,-4.741,1,0.0275,0.283,1.00E-06,0.145,0.831,81.999,0
3XL5UxBSiFHSoX23znuyea,Bubbly New Years Resolutions,4,121858,0.698,0.0205,0,-20.874,1,0.149,0.99,0.952,0.12,0.0987,101.555,0
5Md5j3dCguVQVzMfkprnqC,Festive New Years Resolutions,4,129567,0.823,0.0111,7,-20.968,0,0.0648,0.983,0.918,0.119,0.0725,126.22,0
0t1wvcmWjdQP3BGlg68TAB,Background for New Years Resolutions,5,108855,0.726,0.032,11,-19.932,0,0.0753,0.983,0.935,0.103,0.206,74.967,0
08YwAPnX8sygJUXG9rvhDv,ハルジオン,75,198600,0.687,0.873,8,-3.852,1,0.0335,0.0545,0,0.318,0.884,130.024,0
